idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
136,0.9209110140800476,0.964203953742981,0.027501359581947327,0.008294678293168545
137,0.02003544196486473,0.0007496348116546869,0.0005771699361503124,0.9986732006072998
138,0.9109111428260803,0.09783294796943665,0.8776036500930786,0.024563349783420563
139,0.1638466715812683,7.032300345599651e-05,0.00015690816508140415,0.9997727274894714
140,0.0070353164337575436,9.444747411180288e-05,0.9997852444648743,0.00012037407577736303
141,0.005520571488887072,0.017567673698067665,0.9615429043769836,0.02088947594165802
142,0.09527821093797684,0.024719061329960823,0.9562423229217529,0.019038595259189606
143,0.0523512065410614,0.005272408947348595,0.9839304089546204,0.010797145776450634
144,0.03549126908183098,7.969303987920284e-05,0.9957937002182007,0.004126605577766895
145,0.9179292917251587,0.09767422825098038,0.9008501172065735,0.0014756865566596389
146,0.6391270756721497,0.05929500609636307,0.9395574927330017,0.0011474349303171039
147,0.8286769986152649,0.2788516581058502,0.7114683985710144,0.009679974056780338
148,0.026037562638521194,9.932243847288191e-05,0.9978938698768616,0.0020068364683538675
149,0.053955767303705215,0.0004851456906180829,0.9978739023208618,0.0016410216921940446
150,0.03417500853538513,3.731399920070544e-05,0.0007766044000163674,0.999186098575592
151,0.9161298274993896,0.13096089661121368,0.5923206806182861,0.27671849727630615
152,0.9153808951377869,0.25834742188453674,0.1895204782485962,0.5521321892738342
153,0.813654363155365,0.020653124898672104,0.9622414112091064,0.01710551790893078
154,0.5413139462471008,9.277264325646684e-05,0.9998823404312134,2.49151107709622e-05
155,0.8996194005012512,0.020908916369080544,0.43398019671440125,0.5451109409332275
156,0.031984828412532806,6.055917765479535e-05,0.00015898184210527688,0.9997804760932922
157,0.11686409264802933,0.04729028046131134,0.03435841202735901,0.9183513522148132
158,0.0170709490776062,0.00013123673852533102,0.00026975429500453174,0.999599039554596
159,0.9721445441246033,0.004958977457135916,0.9937501549720764,0.0012907558120787144
160,0.9643668532371521,0.22254829108715057,0.29719144105911255,0.4802602529525757
161,0.10337193310260773,0.0135940071195364,0.044254619628190994,0.9421513080596924
162,0.8866413831710815,0.000177489870111458,0.9992665648460388,0.0005559793207794428
163,0.039914414286613464,0.002002003602683544,0.9928227663040161,0.005175265949219465
164,0.2827652394771576,0.08832413703203201,0.3465419113636017,0.5651339292526245
165,0.7395510077476501,0.08077524602413177,0.30623531341552734,0.6129894256591797
166,0.7188236713409424,0.01237088069319725,0.9068325161933899,0.08079662173986435
167,0.9808164238929749,0.8285728096961975,0.0995178371667862,0.0719093382358551
168,0.02433033287525177,1.0113456482940819e-05,5.045071884524077e-05,0.9999394416809082
169,0.06504052877426147,0.0008143798913806677,0.002041017869487405,0.9971446394920349
170,0.9663271903991699,0.9621666669845581,0.03585921972990036,0.001974050421267748
171,0.8273234963417053,0.9761009812355042,0.023627180606126785,0.0002718493633437902
172,0.04523082822561264,0.00030887775938026607,0.0009241352672688663,0.9987670183181763
173,0.490055650472641,0.00016149462317116559,0.9995731711387634,0.00026540071121416986
174,0.5196762681007385,0.00698240427300334,0.9905847907066345,0.002432865323498845
175,0.9277892112731934,0.7286782264709473,0.2257610708475113,0.04556070268154144
176,0.8826982378959656,0.9898489713668823,0.009141716174781322,0.0010092779994010925
