idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
251,0.5561801791191101,0.002603330183774233,0.9954491257667542,0.0019475147128105164
252,0.7521321177482605,0.00037084397627040744,0.9992274045944214,0.00040176071343012154
253,0.8650352954864502,0.000501854985486716,0.9994819760322571,1.6234622307820246e-05
254,0.05974581092596054,0.6262115836143494,0.3394008278846741,0.03438756987452507
255,0.9138231873512268,0.9452313780784607,0.053969524800777435,0.0007990649901330471
256,0.9769420027732849,0.6983124613761902,0.3012683093547821,0.00041930918814614415
257,0.9287786483764648,0.7255609631538391,0.05214691907167435,0.22229214012622833
258,0.921071469783783,0.3405543267726898,0.6593524813652039,9.313144255429506e-05
259,0.9780808091163635,0.007593320216983557,0.05906711518764496,0.9333394765853882
260,0.02753639966249466,0.000106768638943322,0.0005057404050603509,0.9993875026702881
261,0.9356223940849304,0.996796190738678,0.003044207813218236,0.0001595703506609425
262,0.9805619120597839,0.9836153388023376,0.014976237900555134,0.001408439944498241
263,0.9685577750205994,0.9768580198287964,0.02281072922050953,0.00033128104405477643
264,0.6887432932853699,0.9979764819145203,0.001985449343919754,3.8052847230574116e-05
265,0.9632613658905029,0.04568234831094742,0.9510501027107239,0.0032675047405064106
266,0.029584486037492752,0.0027012850623577833,0.996749997138977,0.0005487140733748674
267,0.02472730726003647,9.596456038707402e-06,6.407752516679466e-05,0.9999262094497681
268,0.9843236804008484,0.6913873553276062,0.2800804078578949,0.028532231226563454
269,0.9498406648635864,0.986586332321167,0.013125835917890072,0.0002878975647035986
270,0.9131373167037964,0.0005750049604102969,0.9984906911849976,0.0009342821431346238
271,0.974746823310852,0.7193428874015808,0.08955372124910355,0.19110339879989624
272,0.03197220712900162,0.0002253481070511043,0.0006620185449719429,0.9991126656532288
273,0.9687039256095886,0.9631919264793396,0.035575851798057556,0.001232236041687429
274,0.9828370809555054,0.008111473172903061,0.018703853711485863,0.9731845855712891
275,0.8183809518814087,0.001545799314044416,0.9965571165084839,0.0018970477394759655
276,0.9852242469787598,0.0048704794608056545,0.9948487877845764,0.00028068828396499157
277,0.9820793867111206,0.9920541048049927,0.00783733744174242,0.00010859107715077698
278,0.8820978999137878,0.9500225782394409,0.04684611037373543,0.003131285309791565
279,0.9838153719902039,0.9103430509567261,0.08558730781078339,0.0040696593932807446
280,0.9607199430465698,0.9989984631538391,0.0009315197821706533,6.998384924372658e-05
281,0.842063844203949,0.9987469911575317,0.001184884225949645,6.809263868490234e-05
282,0.8664397597312927,0.0005498089594766498,0.9989399313926697,0.0005102730356156826
283,0.23185400664806366,0.0016058575129136443,0.9955884218215942,0.0028057084418833256
284,0.8784821033477783,0.9866750836372375,0.012907630763947964,0.00041727061034180224
285,0.05188390240073204,0.01162057276815176,0.9848355650901794,0.0035439017228782177
286,0.05468178540468216,0.07583975791931152,0.4011255204677582,0.5230346918106079
287,0.9096682667732239,0.8949924111366272,0.05135682225227356,0.053650833666324615
288,0.9630056023597717,0.8041942119598389,0.08974573016166687,0.10605999082326889
289,0.9758382439613342,0.8941162824630737,0.06816502660512924,0.03771872818470001
290,0.9785471558570862,0.9983938336372375,0.0014215087285265326,0.00018466041365172714
291,0.9405696988105774,0.06505513191223145,0.9043129086494446,0.030631965026259422
292,0.9673948884010315,0.9741186499595642,0.025558216497302055,0.0003231972805224359
293,0.9837841987609863,0.98653644323349,0.013254368677735329,0.0002091630594804883
294,0.9721028804779053,0.9800973534584045,0.019790416583418846,0.00011221856402698904
295,0.061280399560928345,0.005030685570091009,0.6575254201889038,0.33744388818740845
296,0.07493665814399719,0.25820350646972656,0.6395091414451599,0.10228730738162994
297,0.7801339030265808,0.9964190721511841,0.0033038633409887552,0.000277019920758903
298,0.7238346934318542,0.922137975692749,0.06948401778936386,0.00837797299027443
299,0.009171550162136555,0.03293789178133011,0.9574733376502991,0.009588713757693768
